station_id,station_code,station_name,sample_date,depth1,depth2,ALK_mmol/l,Ca_mg/l,Cl_mg/l,K_mg/l,Mg_mg/l,NH4-N_µg/l N,NO3-N_µg/l N,Na_mg/l,SO4_mg/l,TOC_mg C/l,pH_
221,BIE01,Birkenes,1976-03-10 09:00:00,0.0,0.0,,1.4,4.7,0.09,0.48,,100.0,2.95,,,4.71
221,BIE01,Birkenes,1976-03-17 00:00:00,0.0,0.0,,1.52,4.8,0.17,0.54,,100.0,2.6,,,4.75
221,BIE01,Birkenes,1976-03-24 08:30:00,0.0,0.0,,1.71,4.9,0.18,0.55,,100.0,2.68,,,4.93
221,BIE01,Birkenes,1976-03-31 08:30:00,0.0,0.0,,1.44,4.2,0.21,0.49,,150.0,2.44,,,4.79
221,BIE01,Birkenes,1976-04-07 08:30:00,0.0,0.0,,1.31,3.8,0.14,0.45,,120.0,2.44,,,4.62
221,BIE01,Birkenes,1976-04-14 08:00:00,0.0,0.0,,1.27,3.7,0.14,0.45,,110.0,2.36,,,4.62
221,BIE01,Birkenes,1976-04-21 10:30:00,0.0,0.0,,1.35,3.4,0.11,0.46,,120.0,2.64,,,4.69
221,BIE01,Birkenes,1976-04-28 08:15:00,0.0,0.0,,1.53,3.7,0.12,0.46,,120.0,2.4,,,4.71
221,BIE01,Birkenes,1976-05-05 08:00:00,0.0,0.0,,1.6,3.6,0.12,0.49,,120.0,2.74,,,4.7
221,BIE01,Birkenes,1976-05-12 07:00:00,0.0,0.0,,1.65,3.5,0.11,0.48,,90.0,3.16,,,4.66
221,BIE01,Birkenes,1976-05-19 08:30:00,0.0,0.0,,1.48,3.4,0.08,0.5,,100.0,3.1,,,4.6
221,BIE01,Birkenes,1976-05-26 09:30:00,0.0,0.0,,1.59,3.7,0.13,0.5,,70.0,3.0,,,4.86
221,BIE01,Birkenes,1976-06-02 08:30:00,0.0,0.0,,1.65,3.7,0.1,0.52,,40.0,2.76,,,5.0
221,BIE01,Birkenes,1976-06-16 08:20:00,0.0,0.0,,1.7,4.5,0.1,0.47,,20.0,2.85,,,4.91
221,BIE01,Birkenes,1976-09-09 08:00:00,0.0,0.0,,1.16,4.6,0.32,0.38,,30.0,2.86,,,5.22
221,BIE01,Birkenes,1976-09-10 08:00:00,0.0,0.0,,3.0,4.6,0.63,0.85,,330.0,3.4,,,4.53
221,BIE01,Birkenes,1976-09-11 08:30:00,0.0,0.0,,2.9,5.2,0.46,0.85,,250.0,3.62,,,4.58
221,BIE01,Birkenes,1976-09-12 08:15:00,0.0,0.0,,2.7,5.2,0.43,0.82,,350.0,3.32,,,4.5
221,BIE01,Birkenes,1976-09-13 08:30:00,0.0,0.0,,2.58,4.8,0.29,0.79,,130.0,3.44,,,4.59
221,BIE01,Birkenes,1976-09-14 09:00:00,0.0,0.0,,2.26,4.8,0.31,0.74,,100.0,3.3,,,4.51
221,BIE01,Birkenes,1976-09-15 08:15:00,0.0,0.0,,1.8,5.7,0.5,0.65,,160.0,3.38,,,4.18
221,BIE01,Birkenes,1976-09-16 08:30:00,0.0,0.0,,,,,,,,,,,4.24
221,BIE01,Birkenes,1976-09-17 08:30:00,0.0,0.0,,2.14,5.3,0.27,0.69,,120.0,3.54,,,4.31
221,BIE01,Birkenes,1976-09-18 00:00:00,0.0,0.0,,,,,,,,,,,4.3
221,BIE01,Birkenes,1976-09-19 08:00:00,0.0,0.0,,2.0,5.0,0.21,0.66,,80.0,3.52,,,4.39
221,BIE01,Birkenes,1976-09-20 00:00:00,0.0,0.0,,,,,,,,,,,4.5
221,BIE01,Birkenes,1976-09-21 08:00:00,0.0,0.0,,2.0,5.4,0.13,0.67,,50.0,3.4,,,4.49
221,BIE01,Birkenes,1976-10-13 00:00:00,0.0,0.0,,1.45,4.0,0.23,0.55,,30.0,3.1,,,4.3
221,BIE01,Birkenes,1976-10-20 00:00:00,0.0,0.0,,0.81,1.8,0.25,0.33,,10.0,2.0,,,4.39
221,BIE01,Birkenes,1976-10-27 00:00:00,0.0,0.0,,0.99,2.1,0.25,0.38,,50.0,2.14,,,4.44
221,BIE01,Birkenes,1976-11-03 00:00:00,0.0,0.0,,1.05,2.5,0.28,0.43,,80.0,2.2,,,4.45
221,BIE01,Birkenes,1976-11-24 08:00:00,0.0,0.0,,1.22,3.4,0.24,0.42,,80.0,2.3,,,4.59
221,BIE01,Birkenes,1976-12-01 08:30:00,0.0,0.0,,1.01,3.6,0.27,0.4,,80.0,2.14,,,4.48
221,BIE01,Birkenes,1976-12-08 09:00:00,0.0,0.0,,1.18,3.0,0.28,0.42,,90.0,2.4,,,4.51
221,BIE01,Birkenes,1976-12-15 09:45:00,0.0,0.0,,1.27,3.2,0.29,0.44,,100.0,2.5,,,4.56
221,BIE01,Birkenes,1976-12-22 00:00:00,0.0,0.0,,1.45,3.8,0.27,0.47,,90.0,2.4,,,4.66
221,BIE01,Birkenes,1976-12-29 00:00:00,0.0,0.0,,1.6,3.8,0.24,0.49,,490.0,2.6,,,4.4
221,BIE01,Birkenes,1977-01-05 00:00:00,0.0,0.0,,1.64,4.5,0.32,0.52,,200.0,2.88,,,4.64
221,BIE01,Birkenes,1977-01-12 00:00:00,0.0,0.0,,1.64,4.3,0.34,0.52,,280.0,2.86,,,4.64
221,BIE01,Birkenes,1977-01-19 00:00:00,0.0,0.0,,1.64,4.0,0.29,0.51,,120.0,2.76,,,4.74
221,BIE01,Birkenes,1977-01-28 00:00:00,0.0,0.0,,1.68,3.9,0.25,0.49,,140.0,2.8,,,4.82
221,BIE01,Birkenes,1977-02-02 00:00:00,0.0,0.0,,1.72,4.1,0.26,0.49,,150.0,2.85,,,4.83
221,BIE01,Birkenes,1977-02-09 00:00:00,0.0,0.0,,1.76,4.3,0.28,0.5,,160.0,2.81,,,4.85
221,BIE01,Birkenes,1977-02-16 00:00:00,0.0,0.0,,1.72,3.8,0.26,0.51,,150.0,2.83,,,4.86
221,BIE01,Birkenes,1977-02-23 00:00:00,0.0,0.0,,1.8,3.7,0.3,0.51,,160.0,2.84,,,4.87
221,BIE01,Birkenes,1977-03-02 00:00:00,0.0,0.0,,1.76,4.1,0.28,0.52,,200.0,2.89,,,4.7
221,BIE01,Birkenes,1977-03-09 10:00:00,0.0,0.0,,1.86,4.7,0.45,0.56,,250.0,3.1,,,4.66
221,BIE01,Birkenes,1977-03-11 10:00:00,0.0,0.0,,1.76,4.2,0.59,0.55,,280.0,3.0,,,4.75
221,BIE01,Birkenes,1977-03-12 09:00:00,0.0,0.0,,1.39,4.7,0.67,0.59,,380.0,3.2,,,4.41
221,BIE01,Birkenes,1977-03-13 09:30:00,0.0,0.0,,1.39,4.8,0.6,0.58,,470.0,2.95,,,4.35
221,BIE01,Birkenes,1977-03-14 09:30:00,0.0,0.0,,1.61,4.8,0.68,0.57,,320.0,2.96,,,4.55
221,BIE01,Birkenes,1977-03-16 09:35:00,0.0,0.0,,1.5,4.6,0.61,0.56,,240.0,3.2,,,4.54
221,BIE01,Birkenes,1977-03-17 09:30:00,0.0,0.0,,1.31,4.8,0.81,0.58,,370.0,3.1,,,4.37
221,BIE01,Birkenes,1977-03-18 09:30:00,0.0,0.0,,1.32,4.8,0.76,0.56,,300.0,3.1,,,4.38
221,BIE01,Birkenes,1977-03-19 10:00:00,0.0,0.0,,1.36,4.8,0.82,0.56,,370.0,3.2,,,4.39
221,BIE01,Birkenes,1977-03-20 09:30:00,0.0,0.0,,1.23,4.6,0.78,0.56,,310.0,3.1,,,4.37
221,BIE01,Birkenes,1977-03-21 09:00:00,0.0,0.0,,1.15,4.4,0.81,0.54,,330.0,2.98,,,4.32
221,BIE01,Birkenes,1977-03-22 09:00:00,0.0,0.0,,1.27,4.1,0.64,0.49,,460.0,2.76,,,4.36
221,BIE01,Birkenes,1977-03-23 09:00:00,0.0,0.0,,1.27,4.5,0.72,0.53,,310.0,2.81,,,4.42
221,BIE01,Birkenes,1977-03-24 09:00:00,0.0,0.0,,1.24,4.3,0.69,0.52,,220.0,2.76,,,4.45
221,BIE01,Birkenes,1977-03-25 08:30:00,0.0,0.0,,1.23,4.4,0.72,0.51,,210.0,2.89,,,4.47
221,BIE01,Birkenes,1977-03-26 09:00:00,0.0,0.0,,1.14,4.3,0.78,0.5,,180.0,2.79,,,4.44
221,BIE01,Birkenes,1977-03-27 07:30:00,0.0,0.0,,1.19,3.6,0.74,0.5,,160.0,2.79,,,4.45
221,BIE01,Birkenes,1977-03-28 09:30:00,0.0,0.0,,1.23,4.2,0.68,0.51,,160.0,2.78,,,4.51
221,BIE01,Birkenes,1977-03-30 09:00:00,0.0,0.0,,1.25,3.8,0.7,0.51,,180.0,2.78,,,4.5
221,BIE01,Birkenes,1977-04-01 09:30:00,0.0,0.0,,1.33,3.6,0.62,0.5,,130.0,2.72,,,4.61
221,BIE01,Birkenes,1977-04-03 09:30:00,0.0,0.0,,1.23,4.2,0.71,0.51,,140.0,2.85,,,4.53
221,BIE01,Birkenes,1977-04-04 09:30:00,0.0,0.0,,1.23,4.2,0.71,0.51,,130.0,2.77,,,4.57
221,BIE01,Birkenes,1977-04-06 09:00:00,0.0,0.0,,1.1,3.2,0.74,0.48,,130.0,2.63,,,4.51
221,BIE01,Birkenes,1977-04-08 09:00:00,0.0,0.0,,1.2,3.6,0.7,0.49,,120.0,2.7,,,4.53
221,BIE01,Birkenes,1977-04-10 08:00:00,0.0,0.0,,1.24,3.8,0.78,0.49,,10.0,2.75,,,4.63
221,BIE01,Birkenes,1977-04-12 09:00:00,0.0,0.0,,1.32,3.4,0.64,0.49,,100.0,2.65,,,4.65
221,BIE01,Birkenes,1977-04-13 09:00:00,0.0,0.0,,1.11,3.6,0.78,0.47,,100.0,2.56,,,4.54
221,BIE01,Birkenes,1977-04-15 09:30:00,0.0,0.0,,1.09,3.6,0.8,0.47,,110.0,2.57,,,4.55
221,BIE01,Birkenes,1977-04-17 09:00:00,0.0,0.0,,1.06,2.8,0.76,0.46,,100.0,2.5,,,4.54
221,BIE01,Birkenes,1977-04-19 09:00:00,0.0,0.0,,1.02,2.4,0.72,0.44,,90.0,2.4,,,4.54
221,BIE01,Birkenes,1977-04-20 08:30:00,0.0,0.0,,1.0,2.4,0.69,0.43,,110.0,2.37,,,4.52
221,BIE01,Birkenes,1977-04-21 09:00:00,0.0,0.0,,1.07,2.4,0.74,0.42,,90.0,2.32,,,4.6
221,BIE01,Birkenes,1977-04-22 09:00:00,0.0,0.0,,0.92,2.4,0.66,0.42,,100.0,2.27,,,4.51
221,BIE01,Birkenes,1977-04-23 09:00:00,0.0,0.0,,1.0,2.4,0.61,0.42,,100.0,2.27,,,4.56
221,BIE01,Birkenes,1977-04-25 08:30:00,0.0,0.0,,0.95,2.4,0.68,0.41,,120.0,2.32,,,4.55
221,BIE01,Birkenes,1977-04-27 10:00:00,0.0,0.0,,1.03,2.0,0.56,0.38,,130.0,1.94,,,4.63
221,BIE01,Birkenes,1977-04-28 09:30:00,0.0,0.0,,0.88,2.0,0.56,0.36,,110.0,1.94,,,4.58
221,BIE01,Birkenes,1977-04-30 09:30:00,0.0,0.0,,0.97,2.0,0.62,0.38,,160.0,1.97,,,4.57
221,BIE01,Birkenes,1977-05-02 09:00:00,0.0,0.0,,0.7,1.8,0.58,0.33,,110.0,1.69,,,4.49
221,BIE01,Birkenes,1977-05-04 09:00:00,0.0,0.0,,0.78,2.0,0.55,0.35,,130.0,1.83,,,4.49
221,BIE01,Birkenes,1977-05-05 09:00:00,0.0,0.0,,0.69,1.6,0.5,0.32,,70.0,1.78,,,4.61
221,BIE01,Birkenes,1977-05-06 09:30:00,0.0,0.0,,1.0,1.6,0.47,0.32,,110.0,1.64,,,4.69
221,BIE01,Birkenes,1977-05-08 10:00:00,0.0,0.0,,0.86,1.8,0.53,0.35,,90.0,1.87,,,4.62
221,BIE01,Birkenes,1977-05-10 09:30:00,0.0,0.0,,0.86,1.8,0.42,0.34,,90.0,1.8,,,4.56
221,BIE01,Birkenes,1977-05-12 09:00:00,0.0,0.0,,0.78,1.6,0.45,0.32,,140.0,1.62,,,4.5
221,BIE01,Birkenes,1977-05-15 09:00:00,0.0,0.0,,0.94,1.8,0.44,0.36,,90.0,1.86,,,4.7
221,BIE01,Birkenes,1977-05-17 09:00:00,0.0,0.0,,1.04,2.0,0.39,0.38,,100.0,2.09,,,4.7
221,BIE01,Birkenes,1977-05-18 10:00:00,0.0,0.0,,0.75,1.6,0.37,0.31,,140.0,1.55,,,4.49
221,BIE01,Birkenes,1977-05-19 09:00:00,0.0,0.0,,1.08,2.2,0.35,0.37,,120.0,1.92,,,4.69
221,BIE01,Birkenes,1977-05-21 09:00:00,0.0,0.0,,1.17,2.2,0.35,0.38,,130.0,1.99,,,4.71
221,BIE01,Birkenes,1977-05-23 07:00:00,0.0,0.0,,1.31,2.4,0.33,0.39,,120.0,2.03,,,4.78
221,BIE01,Birkenes,1977-05-25 10:30:00,0.0,0.0,,1.29,2.6,0.32,0.39,,100.0,2.12,,,4.78
221,BIE01,Birkenes,1977-05-27 09:30:00,0.0,0.0,,1.35,2.8,0.33,0.4,,100.0,2.28,,,4.82
221,BIE01,Birkenes,1977-05-29 09:00:00,0.0,0.0,,1.43,2.8,0.29,0.41,,80.0,2.31,,,4.79
221,BIE01,Birkenes,1977-05-31 09:30:00,0.0,0.0,,1.48,3.0,0.29,0.42,,190.0,2.41,,,4.77
221,BIE01,Birkenes,1977-06-02 09:30:00,0.0,0.0,,1.65,3.0,0.3,0.44,,50.0,2.6,,,4.95
221,BIE01,Birkenes,1977-06-04 09:00:00,0.0,0.0,,1.63,3.0,0.3,0.43,,40.0,2.35,,,4.95
221,BIE01,Birkenes,1977-06-06 08:30:00,0.0,0.0,,1.56,3.2,0.31,0.43,,70.0,2.38,,,4.96
221,BIE01,Birkenes,1977-06-07 09:00:00,0.0,0.0,,1.48,3.0,0.28,0.41,,50.0,2.24,,,4.96
221,BIE01,Birkenes,1977-06-15 09:00:00,0.0,0.0,,1.45,3.3,0.23,0.42,,10.0,2.32,,,4.88
221,BIE01,Birkenes,1977-06-22 09:00:00,0.0,0.0,,1.45,3.4,0.23,0.42,,10.0,2.23,,,4.88
221,BIE01,Birkenes,1977-06-29 08:30:00,0.0,0.0,,1.6,3.6,0.25,0.42,,20.0,2.53,,,4.97
221,BIE01,Birkenes,1977-07-06 08:40:00,0.0,0.0,,1.55,3.8,0.27,0.42,,10.0,2.59,,,5.04
221,BIE01,Birkenes,1977-07-13 08:30:00,0.0,0.0,,1.55,4.0,0.27,0.41,,20.0,2.58,,,4.96
221,BIE01,Birkenes,1977-07-20 08:00:00,0.0,0.0,,1.55,4.2,0.27,0.41,,10.0,2.68,,,5.01
221,BIE01,Birkenes,1977-07-27 09:00:00,0.0,0.0,,1.55,4.8,0.39,0.36,,10.0,2.45,,,5.16
221,BIE01,Birkenes,1977-08-03 08:00:00,0.0,0.0,,1.52,4.8,0.17,0.35,,10.0,2.48,,,5.08
221,BIE01,Birkenes,1977-08-10 09:00:00,0.0,0.0,,1.41,5.0,0.36,0.34,,10.0,2.56,,,5.23
221,BIE01,Birkenes,1977-08-17 08:30:00,0.0,0.0,,1.4,5.0,0.27,0.35,,10.0,2.51,,,5.16
221,BIE01,Birkenes,1977-08-24 08:00:00,0.0,0.0,,1.3,4.8,0.18,0.34,,10.0,2.45,,,5.1
221,BIE01,Birkenes,1977-08-31 09:00:00,0.0,0.0,,1.76,4.8,0.31,0.4,,55.0,2.56,,,5.1
221,BIE01,Birkenes,1977-09-07 08:15:00,0.0,0.0,,2.11,5.2,0.24,0.51,,80.0,2.45,,,4.81
221,BIE01,Birkenes,1977-09-14 07:45:00,0.0,0.0,,2.04,4.2,0.15,0.63,,90.0,2.22,,,4.6
221,BIE01,Birkenes,1977-09-21 08:10:00,0.0,0.0,,2.13,4.2,0.17,0.6,,80.0,2.48,,,4.82
221,BIE01,Birkenes,1977-09-28 09:00:00,0.0,0.0,,2.04,4.2,0.22,0.56,,50.0,2.55,,,4.98
221,BIE01,Birkenes,1977-10-05 09:00:00,0.0,0.0,,1.56,4.6,0.15,0.59,,50.0,2.4,,,4.52
221,BIE01,Birkenes,1977-10-12 09:00:00,0.0,0.0,,1.45,4.6,0.18,0.55,,60.0,2.34,,,4.49
221,BIE01,Birkenes,1977-10-19 00:00:00,0.0,0.0,,1.35,4.2,0.14,0.51,,40.0,2.36,,,4.66
221,BIE01,Birkenes,1977-10-26 00:00:00,0.0,0.0,,1.23,4.1,0.15,0.5,,40.0,2.29,,,4.52
221,BIE01,Birkenes,1977-11-02 00:00:00,0.0,0.0,,1.05,4.3,0.19,0.48,,80.0,2.22,,,4.39
221,BIE01,Birkenes,1977-11-09 00:00:00,0.0,0.0,,0.94,4.3,0.16,0.46,,30.0,2.28,,,4.4
221,BIE01,Birkenes,1977-11-16 00:00:00,0.0,0.0,,1.1,4.5,0.16,0.46,,110.0,2.34,,,4.48
221,BIE01,Birkenes,1977-11-23 00:00:00,0.0,0.0,,1.23,4.3,0.13,0.48,,50.0,2.44,,,4.71
221,BIE01,Birkenes,1977-11-30 00:00:00,0.0,0.0,,1.41,4.5,0.1,0.49,,100.0,2.43,,,4.8
221,BIE01,Birkenes,1977-12-08 00:00:00,0.0,0.0,,1.22,7.7,0.37,0.61,,290.0,3.5,,,4.4
221,BIE01,Birkenes,1977-12-14 00:00:00,0.0,0.0,,1.41,11.7,0.5,0.83,,470.0,5.6,,,4.33
221,BIE01,Birkenes,1977-12-21 00:00:00,0.0,0.0,,1.33,8.4,0.12,0.6,,90.0,3.2,,,4.44
221,BIE01,Birkenes,1977-12-26 00:00:00,0.0,0.0,,1.19,7.0,0.17,0.54,,90.0,2.97,,,4.37
221,BIE01,Birkenes,1977-12-29 00:00:00,0.0,0.0,,1.24,6.2,0.14,0.53,,50.0,2.91,,,4.46
221,BIE01,Birkenes,1978-01-02 00:00:00,0.0,0.0,,1.19,5.9,0.14,0.51,,70.0,2.82,,,4.48
221,BIE01,Birkenes,1978-01-04 00:00:00,0.0,0.0,,1.21,6.1,0.14,0.51,,60.0,2.83,,,4.52
221,BIE01,Birkenes,1978-01-16 00:00:00,0.0,0.0,,1.48,6.5,0.48,0.5,,240.0,3.0,,,4.79
221,BIE01,Birkenes,1978-02-20 00:00:00,0.0,0.0,,1.45,5.2,0.39,0.5,,420.0,2.78,,,4.79
221,BIE01,Birkenes,1978-03-20 09:00:00,0.0,0.0,,1.15,4.6,0.36,0.49,,150.0,2.83,,,4.57
221,BIE01,Birkenes,1978-03-20 09:30:00,0.0,0.0,,1.2,4.8,0.46,0.49,,110.0,2.83,,,4.71
221,BIE01,Birkenes,1978-03-27 00:00:00,0.0,0.0,,1.2,4.6,0.38,0.52,,170.0,2.95,,,4.63
221,BIE01,Birkenes,1978-04-17 00:00:00,0.0,0.0,,1.05,3.1,0.6,0.44,,90.0,2.6,,,4.61
221,BIE01,Birkenes,1978-04-24 00:00:00,0.0,0.0,,1.1,2.6,0.5,0.41,,110.0,2.35,,,4.64
221,BIE01,Birkenes,1978-05-01 00:00:00,0.0,0.0,,1.0,2.6,0.5,0.4,,100.0,2.55,,,4.66
221,BIE01,Birkenes,1978-05-08 00:00:00,0.0,0.0,,1.0,2.4,0.85,0.35,,140.0,2.6,,,4.68
221,BIE01,Birkenes,1978-05-15 00:00:00,0.0,0.0,,1.06,2.2,0.11,0.39,,130.0,1.97,,,4.69
221,BIE01,Birkenes,1978-05-22 00:00:00,0.0,0.0,,1.06,2.0,0.11,0.37,,150.0,1.97,,,4.68
221,BIE01,Birkenes,1978-05-29 00:00:00,0.0,0.0,,1.25,2.4,0.17,0.4,,60.0,1.97,,,4.77
221,BIE01,Birkenes,1978-06-05 00:00:00,0.0,0.0,,1.5,3.1,0.11,0.44,,10.0,2.25,,,4.88
221,BIE01,Birkenes,1978-06-12 00:00:00,0.0,0.0,,1.56,3.4,0.17,0.45,,10.0,2.45,,,4.93
221,BIE01,Birkenes,1978-06-19 00:00:00,0.0,0.0,,1.67,4.0,0.25,0.4,,10.0,2.4,,,4.96
221,BIE01,Birkenes,1978-06-26 00:00:00,0.0,0.0,,1.38,2.8,0.29,0.42,,95.0,1.92,,,4.57
221,BIE01,Birkenes,1978-07-03 00:00:00,0.0,0.0,,1.38,4.0,0.08,0.36,,75.0,1.61,,,4.4
221,BIE01,Birkenes,1978-07-10 00:00:00,0.0,0.0,,1.5,3.6,0.1,0.34,,10.0,1.95,,,4.5
221,BIE01,Birkenes,1978-07-17 00:00:00,0.0,0.0,,1.82,3.4,0.21,0.39,,10.0,2.1,,,5.2
221,BIE01,Birkenes,1978-07-31 00:00:00,0.0,0.0,,1.1,2.7,0.15,0.35,,5.0,2.1,,,4.71
221,BIE01,Birkenes,1978-08-14 00:00:00,0.0,0.0,,1.4,2.8,0.35,0.35,,20.0,2.1,,,4.9
221,BIE01,Birkenes,1978-08-21 00:00:00,0.0,0.0,,1.2,2.9,0.3,0.35,,15.0,2.25,,,4.81
221,BIE01,Birkenes,1978-08-28 00:00:00,0.0,0.0,,1.25,3.4,0.25,0.37,,20.0,2.55,,,4.97
221,BIE01,Birkenes,1978-09-04 00:00:00,0.0,0.0,,1.35,3.4,0.13,0.34,,30.0,2.17,,,5.13
221,BIE01,Birkenes,1978-09-11 00:00:00,0.0,0.0,,1.35,3.6,0.18,0.32,,355.0,2.17,,,4.8
221,BIE01,Birkenes,1978-09-18 00:00:00,0.0,0.0,,1.3,3.5,0.16,0.33,,35.0,2.05,,,4.97
221,BIE01,Birkenes,1978-09-25 00:00:00,0.0,0.0,,1.25,3.5,0.19,0.33,,40.0,2.02,,,4.87
221,BIE01,Birkenes,1978-10-02 00:00:00,0.0,0.0,,1.62,3.3,0.26,0.34,,30.0,2.17,,,5.32
221,BIE01,Birkenes,1978-10-09 00:00:00,0.0,0.0,,1.37,3.4,0.19,0.35,,60.0,2.3,,,4.93
221,BIE01,Birkenes,1978-10-23 00:00:00,0.0,0.0,,1.35,3.6,0.23,0.34,,155.0,2.37,,,5.39
221,BIE01,Birkenes,1978-10-30 00:00:00,0.0,0.0,,1.3,3.6,0.15,0.34,,55.0,2.25,,,5.06
221,BIE01,Birkenes,1980-01-20 00:00:00,0.0,0.0,,1.47,4.6,0.25,0.48,,100.0,2.82,,,5.12
221,BIE01,Birkenes,1980-05-06 00:00:00,0.0,0.0,,1.19,4.2,0.11,0.42,,290.0,2.63,,,4.59
221,BIE01,Birkenes,1980-05-13 00:00:00,0.0,0.0,,1.49,4.4,0.14,0.46,,180.0,2.73,,,4.78
221,BIE01,Birkenes,1980-05-20 00:00:00,0.0,0.0,,1.53,4.6,0.15,0.45,,90.0,2.83,,,4.83
221,BIE01,Birkenes,1980-05-27 00:00:00,0.0,0.0,,1.63,4.7,0.18,0.44,,60.0,2.88,,,4.96
221,BIE01,Birkenes,1980-06-02 00:00:00,0.0,0.0,,1.31,3.5,0.19,0.38,,105.0,2.4,,,4.76
221,BIE01,Birkenes,1980-06-03 00:00:00,0.0,0.0,,1.66,4.3,0.18,0.47,,110.0,2.7,,,4.85
221,BIE01,Birkenes,1980-06-10 00:00:00,0.0,0.0,,1.62,4.7,0.21,0.42,,60.0,2.71,,,4.93
221,BIE01,Birkenes,1980-06-17 00:00:00,0.0,0.0,,1.56,4.4,0.13,0.47,,90.0,2.73,,,4.61
221,BIE01,Birkenes,1980-06-24 00:00:00,0.0,0.0,,1.11,4.0,0.04,0.44,,70.0,2.74,,,4.46
221,BIE01,Birkenes,1980-07-01 00:00:00,0.0,0.0,,0.95,4.0,0.07,0.38,,50.0,2.53,,,4.44
221,BIE01,Birkenes,1980-07-08 00:00:00,0.0,0.0,,1.4,4.1,0.11,0.39,,30.0,2.72,,,4.75
221,BIE01,Birkenes,1980-07-15 00:00:00,0.0,0.0,,1.5,4.9,0.12,0.41,,30.0,2.8,,,4.79
221,BIE01,Birkenes,1980-07-22 00:00:00,0.0,0.0,,1.15,4.0,0.12,0.38,,30.0,2.66,,,4.81
221,BIE01,Birkenes,1980-07-29 00:00:00,0.0,0.0,,1.27,4.0,0.12,0.37,,40.0,2.75,,,4.81
221,BIE01,Birkenes,1980-08-05 00:00:00,0.0,0.0,,1.5,4.1,0.13,0.34,,40.0,2.71,,,4.89
221,BIE01,Birkenes,1980-08-12 00:00:00,0.0,0.0,,1.13,4.1,0.13,0.39,,40.0,2.74,,,4.82
221,BIE01,Birkenes,1980-08-19 00:00:00,0.0,0.0,,1.06,3.9,0.1,0.38,,70.0,2.37,,,4.43
221,BIE01,Birkenes,1980-08-26 00:00:00,0.0,0.0,,1.04,4.0,0.05,0.36,,30.0,2.55,,,4.62
221,BIE01,Birkenes,1980-09-02 00:00:00,0.0,0.0,,1.19,4.3,0.09,0.36,,30.0,2.68,,,4.79
221,BIE01,Birkenes,1980-09-09 00:00:00,0.0,0.0,,1.47,4.2,0.13,0.38,,50.0,2.71,,,4.95
221,BIE01,Birkenes,1980-09-16 00:00:00,0.0,0.0,,1.2,4.4,0.09,0.4,,50.0,2.77,,,4.67
221,BIE01,Birkenes,1980-09-23 00:00:00,0.0,0.0,,0.96,4.4,0.06,0.37,,50.0,2.67,,,4.53
221,BIE01,Birkenes,1980-09-30 00:00:00,0.0,0.0,,1.08,4.4,0.11,0.36,,50.0,2.82,,,4.76
221,BIE01,Birkenes,1980-10-07 00:00:00,0.0,0.0,,0.78,4.8,0.25,0.34,,60.0,2.35,,,4.15
221,BIE01,Birkenes,1980-10-14 00:00:00,0.0,0.0,,1.04,4.6,0.08,0.36,,60.0,2.82,,,4.67
221,BIE01,Birkenes,1980-10-21 00:00:00,0.0,0.0,,0.94,4.7,0.05,0.38,,60.0,2.61,,,4.55
221,BIE01,Birkenes,1980-10-28 00:00:00,0.0,0.0,,0.78,4.4,0.07,0.4,,90.0,2.51,,,4.37
221,BIE01,Birkenes,1980-11-04 00:00:00,0.0,0.0,,1.13,4.5,0.1,0.42,,70.0,2.71,,,4.8
221,BIE01,Birkenes,1980-11-11 00:00:00,0.0,0.0,,1.0,4.5,0.12,0.44,,90.0,2.8,,,4.94
221,BIE01,Birkenes,1980-11-18 00:00:00,0.0,0.0,,1.01,3.8,0.4,0.36,,160.0,2.23,,,4.58
221,BIE01,Birkenes,1980-11-25 00:00:00,0.0,0.0,,1.13,4.0,0.09,0.4,,100.0,2.6,,,4.69
221,BIE01,Birkenes,1980-12-02 00:00:00,0.0,0.0,,1.32,4.0,0.1,0.41,,90.0,2.5,,,4.9
221,BIE01,Birkenes,1980-12-09 00:00:00,0.0,0.0,,1.57,4.0,0.15,0.44,,100.0,2.85,,,5.06
221,BIE01,Birkenes,1980-12-16 00:00:00,0.0,0.0,,0.97,3.5,0.08,0.39,,130.0,2.3,,,4.6
221,BIE01,Birkenes,1980-12-23 00:00:00,0.0,0.0,,1.1,3.8,0.12,0.44,,100.0,2.61,,,4.76
221,BIE01,Birkenes,1980-12-30 00:00:00,0.0,0.0,,0.87,3.3,0.12,0.4,,100.0,2.32,,,4.59
221,BIE01,Birkenes,1981-01-06 00:00:00,0.0,0.0,,1.27,4.8,0.12,0.49,,100.0,2.72,,,4.8
221,BIE01,Birkenes,1981-01-13 00:00:00,0.0,0.0,,1.31,5.0,0.13,0.47,,100.0,2.68,,,4.93
221,BIE01,Birkenes,1981-01-20 00:00:00,0.0,0.0,,1.47,4.6,0.25,0.48,,100.0,2.82,,,5.12
221,BIE01,Birkenes,1981-01-27 00:00:00,0.0,0.0,,1.43,4.2,0.18,0.47,,110.0,2.71,,,5.1
221,BIE01,Birkenes,1981-02-03 00:00:00,0.0,0.0,,1.09,3.6,0.18,0.4,,130.0,2.24,,,4.79
221,BIE01,Birkenes,1981-02-10 00:00:00,0.0,0.0,,1.29,4.0,0.15,0.45,,120.0,2.42,,,4.78
